alpha,run,eps,min_samples,mi_A,mi_B,mi_C,mi_D,polarization_mean
0.04,5,15.0,5,0.07721648431060057,0.008498901506743367,0.25608684099638696,0.2642074280715286,0.46537563485633937
0.04,6,15.0,5,0.07721648431060057,0.008498901506743367,0.25608684099638696,0.2642074280715286,0.46537563485633937
0.04,7,15.0,5,0.07721648431060057,0.008498901506743367,0.25608684099638696,0.2642074280715286,0.46537563485633937
0.04,8,15.0,5,0.01264431509284212,0.0,0.2785707093053209,0.2785707093053209,0.10757366172296895
0.04,9,15.0,5,0.01264431509284212,0.0,0.2785707093053209,0.2785707093053209,0.10757366172296895
0.05,0,15.0,5,0.015413872189931302,0.0,0.29262831630966357,0.29262831630966357,0.11647009836416619
0.05,1,15.0,5,0.015413872189931302,0.0,0.29262831630966357,0.29262831630966357,0.11647009836416619
0.05,2,15.0,5,0.015413872189931302,0.0,0.29262831630966357,0.29262831630966357,0.11647009836416619
0.05,3,15.0,5,0.015413872189931302,0.0,0.29262831630966357,0.29262831630966357,0.11647009836416619
0.05,4,15.0,5,0.015413872189931302,0.0,0.29262831630966357,0.29262831630966357,0.11647009836416619
0.05,5,15.0,5,0.015413872189931302,0.0,0.29262831630966357,0.29262831630966357,0.11647009836416619
0.05,6,15.0,5,0.015413872189931302,0.0,0.29262831630966357,0.29262831630966357,0.11647009836416619
0.05,7,15.0,5,0.015413872189931302,0.0,0.29262831630966357,0.29262831630966357,0.11647009836416619
0.05,8,15.0,5,0.015413872189931302,0.0,0.29262831630966357,0.29262831630966357,0.11647009836416619
0.05,9,15.0,5,0.015413872189931302,0.0,0.29262831630966357,0.29262831630966357,0.11647009836416619
0.06,0,15.0,5,0.05338014836752566,0.0,0.3206225688314175,0.3206225688314175,0.12984513098225378
0.06,1,15.0,5,0.05338014836752566,0.0,0.3206225688314175,0.3206225688314175,0.12984513098225378
0.06,2,15.0,5,0.05338014836752566,0.0,0.3206225688314175,0.3206225688314175,0.12984513098225378
0.06,3,15.0,5,0.05338014836752566,0.0,0.3206225688314175,0.3206225688314175,0.12984513098225378
0.06,4,15.0,5,0.10158912340822752,0.0,0.0662091850735289,0.0662091850735289,0.07830484309641367
0.06,5,15.0,5,0.10158912340822752,0.0,0.0662091850735289,0.0662091850735289,0.07830484309641367
0.06,6,15.0,5,0.10158912340822752,0.0,0.0662091850735289,0.0662091850735289,0.07830484309641367
0.06,7,15.0,5,0.10158912340822752,0.0,0.0662091850735289,0.0662091850735289,0.07830484309641367
0.06,8,15.0,5,0.10158912340822752,0.0,0.0662091850735289,0.0662091850735289,0.07830484309641367
0.06,9,15.0,5,0.10158912340822752,0.0,0.0662091850735289,0.0662091850735289,0.07830484309641367
0.07,0,15.0,5,0.03442888551079309,0.0,0.09244025381062736,0.09244025381062736,0.09251908092176192
0.07,1,15.0,5,0.03442888551079309,0.0,0.09244025381062736,0.09244025381062736,0.09251908092176192
0.07,2,15.0,5,0.03442888551079309,0.0,0.09244025381062736,0.09244025381062736,0.09251908092176192
0.07,3,15.0,5,0.03442888551079309,0.0,0.09244025381062736,0.09244025381062736,0.09251908092176192
0.07,4,15.0,5,0.03442888551079309,0.0,0.09244025381062736,0.09244025381062736,0.09251908092176192
0.07,5,15.0,5,0.03442888551079309,0.0,0.09244025381062736,0.09244025381062736,0.09251908092176192
0.07,6,15.0,5,0.03442888551079309,0.0,0.09244025381062736,0.09244025381062736,0.09251908092176192
0.07,7,15.0,5,0.03442888551079309,0.0,0.09244025381062736,0.09244025381062736,0.09251908092176192
0.07,8,15.0,5,0.03442888551079309,0.0,0.09244025381062736,0.09244025381062736,0.09251908092176192
0.07,9,15.0,5,0.03442888551079309,0.0,0.09244025381062736,0.09244025381062736,0.09251908092176192
0.08,0,15.0,5,0.13970616682729248,0.1201144387264373,0.11074744512268059,0.20038326018043792,0.3670376814906417
0.08,1,15.0,5,0.13970616682729248,0.1201144387264373,0.11074744512268059,0.20038326018043792,0.3670376814906417
0.08,2,15.0,5,0.13970616682729248,0.1201144387264373,0.11074744512268059,0.20038326018043792,0.3670376814906417
0.08,3,15.0,5,0.13970616682729248,0.1201144387264373,0.11074744512268059,0.20038326018043792,0.3670376814906417
0.08,4,15.0,5,0.13970616682729248,0.1201144387264373,0.11074744512268059,0.20038326018043792,0.3670376814906417
0.08,5,15.0,5,0.13970616682729248,0.1201144387264373,0.11074744512268059,0.20038326018043792,0.3670376814906417
0.08,6,15.0,5,0.13970616682729248,0.1201144387264373,0.11074744512268059,0.20038326018043792,0.3670376814906417
0.08,7,15.0,5,0.13970616682729248,0.1201144387264373,0.11074744512268059,0.20038326018043792,0.3670376814906417
0.08,8,15.0,5,0.13970616682729248,0.1201144387264373,0.11074744512268059,0.20038326018043792,0.3670376814906417
0.08,9,15.0,5,0.13970616682729248,0.1201144387264373,0.11074744512268059,0.20038326018043792,0.3670376814906417
0.09,0,15.0,5,0.042964887263091875,0.042964887263091875,0.16153982924595808,0.19639020530931356,0.3902785961802144
0.09,1,15.0,5,0.042964887263091875,0.042964887263091875,0.16153982924595808,0.19639020530931356,0.3902785961802144
0.09,2,15.0,5,0.042964887263091875,0.042964887263091875,0.16153982924595808,0.19639020530931356,0.3902785961802144
0.09,3,15.0,5,0.042964887263091875,0.042964887263091875,0.16153982924595808,0.19639020530931356,0.3902785961802144
0.09,4,15.0,5,0.042964887263091875,0.042964887263091875,0.16153982924595808,0.19639020530931356,0.3902785961802144
0.09,5,15.0,5,0.042964887263091875,0.042964887263091875,0.16153982924595808,0.19639020530931356,0.3902785961802144
0.09,6,15.0,5,0.16849626132527565,0.0,0.257525461799011,0.257525461799011,0.2088829931615652
0.09,7,15.0,5,0.16849626132527565,0.0,0.257525461799011,0.257525461799011,0.2088829931615652
0.09,8,15.0,5,0.16849626132527565,0.0,0.257525461799011,0.257525461799011,0.2088829931615652
0.09,9,15.0,5,0.16849626132527565,0.0,0.257525461799011,0.257525461799011,0.2088829931615652
0.1,0,15.0,5,0.0979889137747458,0.0,0.09596502352418027,0.09596502352418027,0.22419041065910755
0.1,1,15.0,5,0.0979889137747458,0.0,0.09596502352418027,0.09596502352418027,0.22419041065910755
0.1,2,15.0,5,0.0979889137747458,0.0,0.09596502352418027,0.09596502352418027,0.22419041065910755
0.1,3,15.0,5,0.0979889137747458,0.0,0.09596502352418027,0.09596502352418027,0.22419041065910755
0.1,4,15.0,5,0.0979889137747458,0.0,0.09596502352418027,0.09596502352418027,0.22419041065910755
0.1,5,15.0,5,0.0979889137747458,0.0,0.09596502352418027,0.09596502352418027,0.22419041065910755
0.1,6,15.0,5,0.0979889137747458,0.0,0.09596502352418027,0.09596502352418027,0.22419041065910755
0.1,7,15.0,5,0.0979889137747458,0.0,0.09596502352418027,0.09596502352418027,0.22419041065910755
0.1,8,15.0,5,0.0979889137747458,0.0,0.09596502352418027,0.09596502352418027,0.22419041065910755
0.1,9,15.0,5,0.0979889137747458,0.0,0.09596502352418027,0.09596502352418027,0.22419041065910755
0.11,0,15.0,5,0.1557663946051967,0.0,0.17567550718442593,0.17567550718442593,0.22008722217845814
0.11,1,15.0,5,0.1557663946051967,0.0,0.17567550718442593,0.17567550718442593,0.22008722217845814
0.11,2,15.0,5,0.19168265006783108,0.19061296543046755,0.20212009235208056,0.38079834767065285,0.3993229760356021
0.11,3,15.0,5,0.19168265006783108,0.19061296543046755,0.20212009235208056,0.38079834767065285,0.3993229760356021
0.11,4,15.0,5,0.19168265006783108,0.19061296543046755,0.20212009235208056,0.38079834767065285,0.3993229760356021
0.11,5,15.0,5,0.19168265006783108,0.19061296543046755,0.20212009235208056,0.38079834767065285,0.3993229760356021
0.11,6,15.0,5,0.19168265006783108,0.19061296543046755,0.20212009235208056,0.38079834767065285,0.3993229760356021
0.11,7,15.0,5,0.19168265006783108,0.19061296543046755,0.20212009235208056,0.38079834767065285,0.3993229760356021
0.11,8,15.0,5,0.19168265006783108,0.19061296543046755,0.20212009235208056,0.38079834767065285,0.3993229760356021
0.11,9,15.0,5,0.19168265006783108,0.19061296543046755,0.20212009235208056,0.38079834767065285,0.3993229760356021
0.12,0,15.0,5,0.1653701253554706,0.1653701253554706,0.1855121726573238,0.3523665819021851,0.406854241363229
0.12,1,15.0,5,0.1653701253554706,0.1653701253554706,0.1855121726573238,0.3523665819021851,0.406854241363229
0.12,2,15.0,5,0.1653701253554706,0.1653701253554706,0.1855121726573238,0.3523665819021851,0.406854241363229
0.12,3,15.0,5,0.1653701253554706,0.1653701253554706,0.1855121726573238,0.3523665819021851,0.406854241363229
0.12,4,15.0,5,0.1653701253554706,0.1653701253554706,0.1855121726573238,0.3523665819021851,0.406854241363229
0.12,5,15.0,5,0.1653701253554706,0.1653701253554706,0.1855121726573238,0.3523665819021851,0.406854241363229
0.12,6,15.0,5,0.1653701253554706,0.1653701253554706,0.1855121726573238,0.3523665819021851,0.406854241363229
0.12,7,15.0,5,0.1653701253554706,0.1653701253554706,0.1855121726573238,0.3523665819021851,0.406854241363229
0.12,8,15.0,5,0.1064285169596886,0.07491211228215258,0.23170470998059683,0.3620236735129706,0.3745441825288708
0.12,9,15.0,5,0.1064285169596886,0.07491211228215258,0.23170470998059683,0.3620236735129706,0.3745441825288708
0.13,0,15.0,5,0.1537813872970672,0.12370395885205909,0.27478531387721783,0.37335089977660074,0.39688734988402213
0.13,1,15.0,5,0.1537813872970672,0.12370395885205909,0.27478531387721783,0.37335089977660074,0.39688734988402213
0.13,2,15.0,5,0.1537813872970672,0.12370395885205909,0.27478531387721783,0.37335089977660074,0.39688734988402213
0.13,3,15.0,5,0.1537813872970672,0.12370395885205909,0.27478531387721783,0.37335089977660074,0.39688734988402213
0.13,4,15.0,5,0.1537813872970672,0.12370395885205909,0.27478531387721783,0.37335089977660074,0.39688734988402213
0.13,5,15.0,5,0.1537813872970672,0.12370395885205909,0.27478531387721783,0.37335089977660074,0.39688734988402213
0.13,6,15.0,5,0.1537813872970672,0.12370395885205909,0.27478531387721783,0.37335089977660074,0.39688734988402213
0.13,7,15.0,5,0.1537813872970672,0.12370395885205909,0.27478531387721783,0.37335089977660074,0.39688734988402213
0.13,8,15.0,5,0.1537813872970672,0.12370395885205909,0.27478531387721783,0.37335089977660074,0.39688734988402213
0.13,9,15.0,5,0.1537813872970672,0.12370395885205909,0.27478531387721783,0.37335089977660074,0.39688734988402213
0.14,0,15.0,5,0.14265133381414777,0.12435762092529119,0.24756605689217887,0.36434152252962604,0.39967993029023097
0.14,1,15.0,5,0.14265133381414777,0.12435762092529119,0.24756605689217887,0.36434152252962604,0.39967993029023097
0.14,2,15.0,5,0.14265133381414777,0.12435762092529119,0.24756605689217887,0.36434152252962604,0.39967993029023097
0.14,3,15.0,5,0.14265133381414777,0.12435762092529119,0.24756605689217887,0.36434152252962604,0.39967993029023097
0.14,4,15.0,5,0.08974041879163805,0.06527064832407813,0.1565026411224609,0.21201254268596656,0.3674918648266686
0.14,5,15.0,5,0.08974041879163805,0.06527064832407813,0.1565026411224609,0.21201254268596656,0.3674918648266686
0.14,6,15.0,5,0.08974041879163805,0.06527064832407813,0.1565026411224609,0.21201254268596656,0.3674918648266686
0.14,7,15.0,5,0.08974041879163805,0.06527064832407813,0.1565026411224609,0.21201254268596656,0.3674918648266686
0.14,8,15.0,5,0.08974041879163805,0.06527064832407813,0.1565026411224609,0.21201254268596656,0.3674918648266686
0.14,9,15.0,5,0.08974041879163805,0.06527064832407813,0.1565026411224609,0.21201254268596656,0.3674918648266686
0.15,0,15.0,5,0.0823366623276247,0.07496394322180318,0.1763412841397256,0.23593457960786446,0.37374180565533177
0.15,1,15.0,5,0.0823366623276247,0.07496394322180318,0.1763412841397256,0.23593457960786446,0.37374180565533177
0.15,2,15.0,5,0.0823366623276247,0.07496394322180318,0.1763412841397256,0.23593457960786446,0.37374180565533177
0.15,3,15.0,5,0.0823366623276247,0.07496394322180318,0.1763412841397256,0.23593457960786446,0.37374180565533177
0.15,4,15.0,5,0.0823366623276247,0.07496394322180318,0.1763412841397256,0.23593457960786446,0.37374180565533177
0.15,5,15.0,5,0.0823366623276247,0.07496394322180318,0.1763412841397256,0.23593457960786446,0.37374180565533177
0.15,6,15.0,5,0.0823366623276247,0.07496394322180318,0.1763412841397256,0.23593457960786446,0.37374180565533177
0.15,7,15.0,5,0.0823366623276247,0.07496394322180318,0.1763412841397256,0.23593457960786446,0.37374180565533177
0.15,8,15.0,5,0.0823366623276247,0.07496394322180318,0.1763412841397256,0.23593457960786446,0.37374180565533177
0.15,9,15.0,5,0.0823366623276247,0.07496394322180318,0.1763412841397256,0.23593457960786446,0.37374180565533177
0.16,0,15.0,5,0.058354280149091005,0.03792436815674496,0.19519403770883978,0.22688674875265705,0.6828866772824391
0.16,1,15.0,5,0.058354280149091005,0.03792436815674496,0.19519403770883978,0.22688674875265705,0.6828866772824391
0.16,2,15.0,5,0.058354280149091005,0.03792436815674496,0.19519403770883978,0.22688674875265705,0.6828866772824391
0.16,3,15.0,5,0.058354280149091005,0.03792436815674496,0.19519403770883978,0.22688674875265705,0.6828866772824391
0.16,4,15.0,5,0.058354280149091005,0.03792436815674496,0.19519403770883978,0.22688674875265705,0.6828866772824391
0.16,5,15.0,5,0.058354280149091005,0.03792436815674496,0.19519403770883978,0.22688674875265705,0.6828866772824391
0.16,6,15.0,5,0.058354280149091005,0.03792436815674496,0.19519403770883978,0.22688674875265705,0.6828866772824391
0.16,7,15.0,5,0.058354280149091005,0.03792436815674496,0.19519403770883978,0.22688674875265705,0.6828866772824391
0.16,8,15.0,5,0.058354280149091005,0.03792436815674496,0.19519403770883978,0.22688674875265705,0.6828866772824391
0.16,9,15.0,5,0.058354280149091005,0.03792436815674496,0.19519403770883978,0.22688674875265705,0.6828866772824391
0.17,0,15.0,5,0.06677300354921975,0.042916921136766886,0.16711992252249655,0.21601287173128217,0.6912285502073943
0.17,1,15.0,5,0.06677300354921975,0.042916921136766886,0.16711992252249655,0.21601287173128217,0.6912285502073943
0.17,2,15.0,5,0.06677300354921975,0.042916921136766886,0.16711992252249655,0.21601287173128217,0.6912285502073943
0.17,3,15.0,5,0.06677300354921975,0.042916921136766886,0.16711992252249655,0.21601287173128217,0.6912285502073943
0.17,4,15.0,5,0.06677300354921975,0.042916921136766886,0.16711992252249655,0.21601287173128217,0.6912285502073943
0.17,5,15.0,5,0.06677300354921975,0.042916921136766886,0.16711992252249655,0.21601287173128217,0.6912285502073943
0.17,6,15.0,5,0.07671723097157077,0.01346505694722996,0.12234112823823423,0.136158852641027,0.381318418969413
0.17,7,15.0,5,0.07671723097157077,0.01346505694722996,0.12234112823823423,0.136158852641027,0.381318418969413
0.17,8,15.0,5,0.07671723097157077,0.01346505694722996,0.12234112823823423,0.136158852641027,0.381318418969413
0.17,9,15.0,5,0.07671723097157077,0.01346505694722996,0.12234112823823423,0.136158852641027,0.381318418969413
0.18,0,15.0,5,0.15800338037728545,0.02385608241245287,0.11136716626659768,0.12368775276296086,0.3912646631246477
0.18,1,15.0,5,0.15800338037728545,0.02385608241245287,0.11136716626659768,0.12368775276296086,0.3912646631246477
0.18,2,15.0,5,0.15800338037728545,0.02385608241245287,0.11136716626659768,0.12368775276296086,0.3912646631246477
0.18,3,15.0,5,0.15800338037728545,0.02385608241245287,0.11136716626659768,0.12368775276296086,0.3912646631246477
0.18,4,15.0,5,0.15800338037728545,0.02385608241245287,0.11136716626659768,0.12368775276296086,0.3912646631246477
0.18,5,15.0,5,0.15800338037728545,0.02385608241245287,0.11136716626659768,0.12368775276296086,0.3912646631246477
0.18,6,15.0,5,0.15800338037728545,0.02385608241245287,0.11136716626659768,0.12368775276296086,0.3912646631246477
0.18,7,15.0,5,0.15800338037728545,0.02385608241245287,0.11136716626659768,0.12368775276296086,0.3912646631246477
0.18,8,15.0,5,0.15800338037728545,0.02385608241245287,0.11136716626659768,0.12368775276296086,0.3912646631246477
0.18,9,15.0,5,0.15800338037728545,0.02385608241245287,0.11136716626659768,0.12368775276296086,0.3912646631246477
0.19,0,15.0,5,0.03693214466519954,0.020429911992346048,0.07577198370517457,0.09291286288308777,0.4140675390155664
0.19,1,15.0,5,0.03693214466519954,0.020429911992346048,0.07577198370517457,0.09291286288308777,0.4140675390155664
0.19,2,15.0,5,0.1384101600656283,0.0,0.2009816009988219,0.2009816009988219,0.15574648971815705
0.19,3,15.0,5,0.1384101600656283,0.0,0.2009816009988219,0.2009816009988219,0.15574648971815705
0.19,4,15.0,5,0.1384101600656283,0.0,0.2009816009988219,0.2009816009988219,0.15574648971815705
0.19,5,15.0,5,0.1384101600656283,0.0,0.2009816009988219,0.2009816009988219,0.15574648971815705
0.19,6,15.0,5,0.1384101600656283,0.0,0.2009816009988219,0.2009816009988219,0.15574648971815705
0.19,7,15.0,5,0.1384101600656283,0.0,0.2009816009988219,0.2009816009988219,0.15574648971815705
0.19,8,15.0,5,0.1384101600656283,0.0,0.2009816009988219,0.2009816009988219,0.15574648971815705
0.19,9,15.0,5,0.1384101600656283,0.0,0.2009816009988219,0.2009816009988219,0.15574648971815705
0.2,0,15.0,5,0.14162234776755353,0.0,0.16450138687449567,0.16450138687449567,0.1607532277047955
0.2,1,15.0,5,0.14162234776755353,0.0,0.16450138687449567,0.16450138687449567,0.1607532277047955
0.2,2,15.0,5,0.14162234776755353,0.0,0.16450138687449567,0.16450138687449567,0.1607532277047955
0.2,3,15.0,5,0.14162234776755353,0.0,0.16450138687449567,0.16450138687449567,0.1607532277047955
0.2,4,15.0,5,0.14162234776755353,0.0,0.16450138687449567,0.16450138687449567,0.1607532277047955
0.2,5,15.0,5,0.14162234776755353,0.0,0.16450138687449567,0.16450138687449567,0.1607532277047955
0.2,6,15.0,5,0.14162234776755353,0.0,0.16450138687449567,0.16450138687449567,0.1607532277047955
0.2,7,15.0,5,0.14162234776755353,0.0,0.16450138687449567,0.16450138687449567,0.1607532277047955
0.2,8,15.0,5,0.054998589642629166,0.0,0.08698275837429334,0.08698275837429334,0.28535942262322583
0.2,9,15.0,5,0.054998589642629166,0.0,0.08698275837429334,0.08698275837429334,0.28535942262322583
0.21,0,15.0,5,0.11484663995743674,0.0,0.1527273915893422,0.1527273915893422,0.28537279533722637
0.21,1,15.0,5,0.11484663995743674,0.0,0.1527273915893422,0.1527273915893422,0.28537279533722637
0.21,2,15.0,5,0.11484663995743674,0.0,0.1527273915893422,0.1527273915893422,0.28537279533722637
0.21,3,15.0,5,0.11484663995743674,0.0,0.1527273915893422,0.1527273915893422,0.28537279533722637
0.21,4,15.0,5,0.11484663995743674,0.0,0.1527273915893422,0.1527273915893422,0.28537279533722637
